route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
233-13188,JUNE25-D15CAR-3_Sunday,70233001971835-JUNE25,,1,2339111,2330197_JUNE25,61920593-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851951-JUNE25,,0,2339111,2330185_JUNE25,61920594-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001300-JUNE25,,1,2330800,2330200_JUNE25,61920595-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851416-JUNE25,,0,2330800,2330185_JUNE25,61920596-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971553-JUNE25,,1,2330800,2330197_JUNE25,61920597-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001972106-JUNE25,,1,2339111,2330197_JUNE25,61920598-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001842222-JUNE25,,0,2339111,2330184_JUNE25,61920599-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001850711-JUNE25,,0,2330900,2330185_JUNE25,61920600-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002012330-JUNE25,,1,2339111,2330201_JUNE25,61920601-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001970821-JUNE25,,1,2330900,2330197_JUNE25,61920602-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001970559-JUNE25,,1,2330900,2330197_JUNE25,61920603-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001922539-JUNE25,,0,2339111,2330192_JUNE25,61920604-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001850931-JUNE25,,0,2330900,2330185_JUNE25,61920605-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971041-JUNE25,,1,2330900,2330197_JUNE25,61920606-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841203-JUNE25,,0,2330900,2330184_JUNE25,61920607-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851737-JUNE25,,0,2330900,2330185_JUNE25,61920608-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001324-JUNE25,,1,2330900,2330200_JUNE25,61920609-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851440-JUNE25,,0,2330900,2330185_JUNE25,61920610-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971915-JUNE25,,1,2330900,2330197_JUNE25,61920611-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971617-JUNE25,,1,2330900,2330197_JUNE25,61920612-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001912252-JUNE25,,0,2330900,2330191_JUNE25,61920613-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001840700-JUNE25,,0,2331000,2330184_JUNE25,61920614-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001840920-JUNE25,,0,2331000,2330184_JUNE25,61920615-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001852051-JUNE25,,0,2330900,2330185_JUNE25,61920616-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001972153-JUNE25,,1,2330900,2330197_JUNE25,61920617-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002000817-JUNE25,,1,2331000,2330200_JUNE25,61920618-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841452-JUNE25,,0,2331000,2330184_JUNE25,61920619-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001614-JUNE25,,1,2331000,2330200_JUNE25,61920620-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001039-JUNE25,,1,2331000,2330200_JUNE25,61920621-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002000655-JUNE25,,1,2331100,2330200_JUNE25,61920622-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851151-JUNE25,,0,2331000,2330185_JUNE25,61920623-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971325-JUNE25,,1,2331000,2330197_JUNE25,61920624-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001911722-JUNE25,,0,2331000,2330191_JUNE25,61920625-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001850758-JUNE25,,0,2331100,2330185_JUNE25,61920626-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001970907-JUNE25,,1,2331100,2330197_JUNE25,61920627-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971439-JUNE25,,1,2331100,2330197_JUNE25,61920628-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841028-JUNE25,,0,2331100,2330184_JUNE25,61920629-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841605-JUNE25,,0,2331100,2330184_JUNE25,61920630-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001727-JUNE25,,1,2331100,2330200_JUNE25,61920631-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001149-JUNE25,,1,2331100,2330200_JUNE25,61920632-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851303-JUNE25,,0,2331100,2330185_JUNE25,61920633-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001911832-JUNE25,,0,2331100,2330191_JUNE25,61920634-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001981945-JUNE25,,1,2339211,2330198_JUNE25,61920635-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002012630-JUNE25,,1,2339211,2330201_JUNE25,61920636-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001842120-JUNE25,,0,2339211,2330184_JUNE25,61920637-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002012232-JUNE25,,1,2339211,2330201_JUNE25,61920638-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002000730-JUNE25,,1,2331200,2330200_JUNE25,61920639-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001892439-JUNE25,,0,2339211,2330189_JUNE25,61920640-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851103-JUNE25,,0,2331200,2330185_JUNE25,61920641-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971237-JUNE25,,1,2331200,2330197_JUNE25,61920642-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001526-JUNE25,,1,2331200,2330200_JUNE25,61920643-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001840833-JUNE25,,0,2331200,2330184_JUNE25,61920644-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002000951-JUNE25,,1,2331200,2330200_JUNE25,61920645-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841404-JUNE25,,0,2331200,2330184_JUNE25,61920646-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841912-JUNE25,,0,2331200,2330184_JUNE25,61920647-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002002031-JUNE25,,1,2331200,2330200_JUNE25,61920648-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001840942-JUNE25,,0,2331302,2330184_JUNE25,61920649-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851642-JUNE25,,0,2331200,2330185_JUNE25,61920650-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971802-JUNE25,,1,2331200,2330197_JUNE25,61920651-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001852151-JUNE25,,0,2331200,2330185_JUNE25,61920652-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001101-JUNE25,,1,2331302,2330200_JUNE25,61920653-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851215-JUNE25,,0,2331302,2330185_JUNE25,61920654-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841753-JUNE25,,0,2331302,2330184_JUNE25,61920655-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971349-JUNE25,,1,2331302,2330197_JUNE25,61920656-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001905-JUNE25,,1,2331302,2330200_JUNE25,61920657-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841517-JUNE25,,0,2331302,2330184_JUNE25,61920658-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001962138-JUNE25,,1,2339411,2330196_JUNE25,61920659-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001638-JUNE25,,1,2331302,2330200_JUNE25,61920660-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001912021-JUNE25,,0,2331302,2330191_JUNE25,61920661-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001892338-JUNE25,,0,2339411,2330189_JUNE25,61920662-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001841227-JUNE25,,0,2331402,2330184_JUNE25,61920663-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002012530-JUNE25,,1,2339411,2330201_JUNE25,61920664-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001922739-JUNE25,,0,2339411,2330192_JUNE25,61920665-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001851505-JUNE25,,0,2331402,2330185_JUNE25,61920666-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971103-JUNE25,,1,2331402,2330197_JUNE25,61920667-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233002001348-JUNE25,,1,2331402,2330200_JUNE25,61920668-JUNE25-D15CAR-3_Sunday
233-13188,JUNE25-D15CAR-3_Sunday,70233001971641-JUNE25,,1,2331402,2330197_JUNE25,61920671-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650722-JUNE25,,0,0901300,900365_JUNE25,61924030-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650850-JUNE25,,0,0900200,900365_JUNE25,61924031-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651449-JUNE25,,0,0901200,900365_JUNE25,61924032-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650949-JUNE25,,0,0901400,900365_JUNE25,61924033-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651149-JUNE25,,0,0900100,900365_JUNE25,61924034-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651318-JUNE25,,0,0900200,900365_JUNE25,61924035-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651549-JUNE25,,0,0900300,900365_JUNE25,61924036-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651823-JUNE25,,0,1625300,900365_JUNE25,61924037-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650752-JUNE25,,0,0900800,900365_JUNE25,61924038-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650920-JUNE25,,0,0901100,900365_JUNE25,61924039-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651519-JUNE25,,0,0900400,900365_JUNE25,61924040-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651048-JUNE25,,0,0900600,900365_JUNE25,61924041-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651218-JUNE25,,0,0900800,900365_JUNE25,61924042-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651349-JUNE25,,0,0901100,900365_JUNE25,61924043-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003662241-JUNE25,,0,0901100,900366_JUNE25,61924044-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651649-JUNE25,,0,0901400,900365_JUNE25,61924045-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651858-JUNE25,,0,0901100,900365_JUNE25,61924046-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003652020-JUNE25,,0,0900800,900365_JUNE25,61924047-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003662140-JUNE25,,0,0901502,900366_JUNE25,61924048-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003662342-JUNE25,,0,0900900,900366_JUNE25,61924049-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630510-JUNE25,,1,0900500,900363_JUNE25,61924050-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631217-JUNE25,,1,0901200,900363_JUNE25,61924051-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630629-JUNE25,,1,0900200,900363_JUNE25,61924052-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630754-JUNE25,,1,0900700,900363_JUNE25,61924053-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631048-JUNE25,,1,0900200,900363_JUNE25,61924054-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631347-JUNE25,,1,0901000,900363_JUNE25,61924055-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630920-JUNE25,,1,0900100,900363_JUNE25,61924056-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651018-JUNE25,,0,0900700,900365_JUNE25,61924057-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631519-JUNE25,,1,0901502,900363_JUNE25,61924058-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631652-JUNE25,,1,0901300,900363_JUNE25,61924059-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630604-JUNE25,,1,0900900,900363_JUNE25,61924060-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630726-JUNE25,,1,0901400,900363_JUNE25,61924061-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631550-JUNE25,,1,1625300,900363_JUNE25,61924062-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631900-JUNE25,,1,0945400,900363_JUNE25,61924063-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003572108-JUNE25,,1,0901100,900357_JUNE25,61924064-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630851-JUNE25,,1,1525300,900363_JUNE25,61924065-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631247-JUNE25,,1,0900400,900363_JUNE25,61924066-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631417-JUNE25,,1,0901400,900363_JUNE25,61924067-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631118-JUNE25,,1,0901100,900363_JUNE25,61924068-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630950-JUNE25,,1,0900800,900363_JUNE25,61924069-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631814-JUNE25,,1,0900800,900363_JUNE25,61924070-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651248-JUNE25,,0,0900900,900365_JUNE25,61924071-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650555-JUNE25,,0,0900700,900365_JUNE25,61924072-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651119-JUNE25,,0,1525300,900365_JUNE25,61924073-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651619-JUNE25,,0,0901000,900365_JUNE25,61924074-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651419-JUNE25,,0,0901300,900365_JUNE25,61924075-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650820-JUNE25,,0,0900900,900365_JUNE25,61924076-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631317-JUNE25,,1,0900300,900363_JUNE25,61924077-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631620-JUNE25,,1,0901100,900363_JUNE25,61924078-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631147-JUNE25,,1,0901300,900363_JUNE25,61924079-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631449-JUNE25,,1,0900500,900363_JUNE25,61924080-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003572003-JUNE25,,1,0901502,900357_JUNE25,61924081-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631020-JUNE25,,1,0900900,900363_JUNE25,61924082-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650653-JUNE25,,0,0900500,900365_JUNE25,61924083-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003572209-JUNE25,,1,0900900,900357_JUNE25,61924084-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630822-JUNE25,,1,0900600,900363_JUNE25,61924085-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650624-JUNE25,,0,0900600,900365_JUNE25,61924086-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630656-JUNE25,,1,0901100,900363_JUNE25,61924087-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650526-JUNE25,,0,0900300,900365_JUNE25,61924088-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003630536-JUNE25,,1,0900800,900363_JUNE25,61924089-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003631733-JUNE25,,1,0900100,900363_JUNE25,61924090-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651934-JUNE25,,0,0901300,900365_JUNE25,61924091-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651719-JUNE25,,0,0900500,900365_JUNE25,61924092-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003650457-JUNE25,,0,1625101,900365_JUNE25,61924093-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003651751-JUNE25,,0,0901502,900365_JUNE25,61924094-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-2_Saturday,60090003640508-JUNE25,,1,0900600,900364_JUNE25,61924095-JUNE25-D15CAR-2_Saturday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650457-JUNE25,,0,0900100,900365_JUNE25,61924117-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650526-JUNE25,,0,0900500,900365_JUNE25,61924118-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650555-JUNE25,,0,0900800,900365_JUNE25,61924119-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650624-JUNE25,,0,0900700,900365_JUNE25,61924120-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650653-JUNE25,,0,0900600,900365_JUNE25,61924121-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650722-JUNE25,,0,0901400,900365_JUNE25,61924122-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650752-JUNE25,,0,0900900,900365_JUNE25,61924123-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650820-JUNE25,,0,0901100,900365_JUNE25,61924124-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650920-JUNE25,,0,0901300,900365_JUNE25,61924125-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651018-JUNE25,,0,0900800,900365_JUNE25,61924126-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651048-JUNE25,,0,0900700,900365_JUNE25,61924127-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651119-JUNE25,,0,0900100,900365_JUNE25,61924128-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651218-JUNE25,,0,0900900,900365_JUNE25,61924129-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651248-JUNE25,,0,1625400,900365_JUNE25,61924130-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651318-JUNE25,,0,0900200,900365_JUNE25,61924131-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650850-JUNE25,,0,0900200,900365_JUNE25,61924132-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003650949-JUNE25,,0,0900300,900365_JUNE25,61924133-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651149-JUNE25,,0,0901400,900365_JUNE25,61924134-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651349-JUNE25,,0,1625200,900365_JUNE25,61924135-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651419-JUNE25,,0,0901200,900365_JUNE25,61924136-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651449-JUNE25,,0,0901000,900365_JUNE25,61924137-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651519-JUNE25,,0,0900800,900365_JUNE25,61924138-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651549-JUNE25,,0,1625300,900365_JUNE25,61924139-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651619-JUNE25,,0,0900400,900365_JUNE25,61924140-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651649-JUNE25,,0,0901400,900365_JUNE25,61924141-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651719-JUNE25,,0,0900600,900365_JUNE25,61924142-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651751-JUNE25,,0,0901300,900365_JUNE25,61924143-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651823-JUNE25,,0,1625100,900365_JUNE25,61924144-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651858-JUNE25,,0,0901100,900365_JUNE25,61924145-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003651934-JUNE25,,0,0900100,900365_JUNE25,61924146-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003652020-JUNE25,,0,0900900,900365_JUNE25,61924147-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630510-JUNE25,,1,0900600,900363_JUNE25,61924148-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630536-JUNE25,,1,0900900,900363_JUNE25,61924149-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630726-JUNE25,,1,0900300,900363_JUNE25,61924150-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630604-JUNE25,,1,0901100,900363_JUNE25,61924151-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630629-JUNE25,,1,0900200,900363_JUNE25,61924152-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630656-JUNE25,,1,0901300,900363_JUNE25,61924153-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630754-JUNE25,,1,0900800,900363_JUNE25,61924154-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630822-JUNE25,,1,0900700,900363_JUNE25,61924155-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630851-JUNE25,,1,0900100,900363_JUNE25,61924156-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630920-JUNE25,,1,0901400,900363_JUNE25,61924157-JUNE25-D15CAR-3_Sunday
90-13188,JUNE25-D15CAR-3_Sunday,70090003630950-JUNE25,,1,0900900,900363_JUNE25,61924158-JUNE25-D15CAR-3_Sunday
